split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_a-bridge-across-a-deep-gorge.jpg,3,Japonism,7,2,7,-0.50042695,1.6532204
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_ama-no-hashidate-in-tango-province-1858.jpg,3,Japonism,6,5,6,-1.1513203,4.190199
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_autumn-flowers-in-front-of-full-moon.jpg,3,Japonism,7,5,7,-0.56569743,2.6363838
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_cherry-blossom-time-people-picknicking-at-gotenyama-1843.jpg,3,Japonism,1,0,1,-1.8059537,3.075175
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_chrysanthemums.jpg,3,Japonism,6,5,6,-1.3234415,3.9656694
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_crane-and-wave-1830.jpg,3,Japonism,7,3,7,0.79978395,1.3812872
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_crane-in-waves-1835.jpg,3,Japonism,1,0,1,-2.587321,2.850858
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_crayfish-and-two-shrimps-1845.jpg,3,Japonism,1,0,1,-1.0158603,3.3236556
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_eagle-over-100-000-acre-plain-at-susaki-fukagawa-juman-tsubo.jpg,3,Japonism,3,4,3,3.0161436,-0.48682728
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_evening-snow-on-mount-hira.jpg,3,Japonism,1,0,1,-1.5485182,3.0582979
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_evening-view-of-a-temple-in-the-hills.jpg,3,Japonism,2,7,2,2.3635437,1.7793243
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_first-cuckoo-of-the-year-at-tsukudajima.jpg,3,Japonism,6,5,6,-1.1951268,3.9689305
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_itsukushima-in-aki-province-1858.jpg,3,Japonism,6,5,6,-1.1366013,4.1493006
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_matsushima-in-oshu-province.jpg,3,Japonism,6,5,6,-1.1323618,4.14063
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_reeds-in-the-snow-with-a-wild-duck.jpg,3,Japonism,7,2,7,-0.20342886,1.3284241
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/hiroshige_the-pine-grove-at-mio-in-suruga-province.jpg,3,Japonism,0,5,0,-3.1423054,2.5356855
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_cactus-and-roosters-1789.jpg,3,Japonism,3,4,3,4.245039,0.0996859
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_octopus-and-fish-1760.jpg,3,Japonism,2,2,2,-0.71134895,0.8407664
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_old-pine-tree-and-peacock-1761.jpg,3,Japonism,3,1,3,3.6222537,-0.5039528
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_one-hundred-dogs-1799.jpg,3,Japonism,2,2,2,-0.56301486,1.0984719
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_plum-blossoms-and-cranes.jpg,3,Japonism,7,3,7,0.45080924,0.14911826
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_rooster-and-hen-with-hydrangeas.jpg,3,Japonism,2,7,2,-0.92899793,0.07271957
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_rousho-hakkeizu.jpg,3,Japonism,3,4,3,3.262602,-0.68923223
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_shuto-gunjakuzu.jpg,3,Japonism,2,2,2,-0.9018973,0.49150026
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_tiger-1755.jpg,3,Japonism,3,4,3,2.6579826,-1.3696508
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_touka-shoukinzu.jpg,3,Japonism,2,2,2,-0.27713183,0.5982766
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_before-the-storm-1920.jpg,3,Japonism,0,2,0,-2.9662807,2.0834682
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_evening-scene-at-ishiyama-temple-1917.jpg,3,Japonism,0,5,0,-3.39621,2.3870974
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_morning-at-kambayashi-1948.jpg,3,Japonism,3,4,3,4.7544317,0.86464053
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-mcneill-whistler_milly-finch.jpg,3,Japonism,2,2,2,-0.58058196,0.29349324
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-mcneill-whistler_whistler-in-his-studio.jpg,3,Japonism,7,3,7,0.41616297,-0.3910644
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-tissot_young-ladies-looking-at-japanese-objects-1.jpg,3,Japonism,5,1,5,2.6429741,-0.5066513
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_a-hand-puppet.jpg,3,Japonism,1,0,1,-1.8320584,1.9857886
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_a-woman-makes-a-cursing-ritual-ceremony.jpg,3,Japonism,1,0,1,-1.2730082,3.3539746
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_asakusa-honganji-temple-in-th-eastern-capital.jpg,3,Japonism,7,3,7,2.3994637,1.7210541
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_big-beak-and-mirabilis.jpg,3,Japonism,0,0,0,-3.1148028,2.0094347
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_canary-and-peony.jpg,3,Japonism,6,5,6,-0.772716,4.112638
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cherry-blossoms-and-warbler.jpg,3,Japonism,6,0,6,-1.1488546,3.5850534
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cranes-from-quick-lessons-in-simplified-drawing.jpg,3,Japonism,1,0,1,-1.3409377,1.7506385
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_crossbill-and-thistle.jpg,3,Japonism,0,5,0,-3.1782017,1.9986466
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cuckoo-and-azaleas.jpg,3,Japonism,0,0,0,-3.146124,2.0077004
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_dragon-ascending-mount-fuji.jpg,3,Japonism,6,5,6,-0.7531315,3.529718
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_drawing-of-a-tengu.jpg,3,Japonism,7,2,7,0.20698133,2.0402062
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_drawing-of-man-resting-on-axe-and-carrying-part-of-tree-trunk-on-his-back.jpg,3,Japonism,1,0,1,-1.3122233,2.2114096
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_falcon-in-flight.jpg,3,Japonism,6,5,6,-0.4474745,3.4642425
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_femenine-wave.jpg,3,Japonism,5,3,5,1.601536,0.8502134
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_flowers-and-water-lilies-in-the-mangwe-tome.jpg,3,Japonism,7,2,7,0.32693884,1.3338449
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_gale-to-asajigahara.jpg,3,Japonism,7,2,7,-0.49432725,1.9513688
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_hibiscus-and-sparrow-1.jpg,3,Japonism,0,5,0,-3.2180555,2.2821453
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_hibiscus-and-sparrow.jpg,3,Japonism,1,5,1,-1.2667211,2.4858692
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_irises-and-grasshopper.jpg,3,Japonism,1,0,1,-0.8322632,3.2433662
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_minister-toru.jpg,3,Japonism,1,5,1,-1.2362763,3.3261597
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_phoenix.jpg,3,Japonism,3,1,3,2.4305272,-0.51063955
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_porcelain-pot-with-open-fan.jpg,3,Japonism,1,0,1,-1.5856936,1.822752
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_round-dish-with-scalloped-edge.jpg,3,Japonism,3,3,3,3.0503697,0.09136434
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_sawyers-cutting-a-log.jpg,3,Japonism,4,6,4,1.2432038,2.8273184
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_shichiri-beach-in-sagami-province.jpg,3,Japonism,1,5,1,-0.45194885,3.211373
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_sparrow-and-magnolia.jpg,3,Japonism,6,0,6,-0.9084564,3.3767524
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_tanuki.jpg,3,Japonism,1,0,1,-1.4735633,1.749215
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_tengu.jpg,3,Japonism,7,2,7,0.36195594,2.5259905
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_the-festival-of-lanterns-on-temma-bridge-1834.jpg,3,Japonism,6,5,6,-0.97326124,3.9387372
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_the-fuji-reflects-in-lake-kawaguchi-seen-from-the-misaka-pass-in-the-kai-province.jpg,3,Japonism,7,2,7,0.26502463,1.853439
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_title-page-is-decorated-with-a-lot-of-flowers.jpg,3,Japonism,1,2,1,-1.1692468,2.008201
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_waterfall-yoshino-in-yamato-province-where-yoshitne-washed-his-horse.jpg,3,Japonism,0,0,0,-3.0674617,2.1159964
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,3,Japonism,2,2,2,-0.52011305,0.92208594
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_a-couple-1827.jpg,3,Japonism,1,0,1,-1.263464,2.2207816
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_beautiful-oiran-1840.jpg,3,Japonism,7,2,7,-0.59580773,1.4368507
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_butterfly-and-gourd.jpg,3,Japonism,1,0,1,-1.6025836,2.7161489
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_flower-arranging-1820.jpg,3,Japonism,1,0,1,-1.6614833,2.6896422
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_returning-sails-at-shiba-bay-1847.jpg,3,Japonism,6,0,6,-0.86223483,3.4335089
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_the-courtesan-tamagawa-of-the-maruebiya-house.jpg,3,Japonism,0,2,0,-3.0104353,1.9000573
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_unuma-pl-53-from-a-facsimile-edition-of-sixty-nine-stations-of-the-kiso-highway.jpg,3,Japonism,1,5,1,0.29034153,3.2162445
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_courtesan-karakot.jpg,3,Japonism,7,2,7,0.22783384,1.4068515
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_rice-locust-red-dragonfly-pinks-chinese-bell-flowers-1788.jpg,3,Japonism,4,2,4,-0.17726757,-0.5095903
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_the-hour-of-the-dragon.jpg,3,Japonism,1,0,1,-1.6828068,1.5010064
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_feeding-the-ducks-1895.jpg,3,Japonism,1,0,1,-1.3590027,1.7619381
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_interior-of-a-tramway-passing-a-bridge-1891.jpg,3,Japonism,2,7,2,-0.5353688,0.50351447
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_picking-daisies-in-a-field-1890.jpg,3,Japonism,1,0,1,-1.7528217,3.2197015
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_the-banjo-lesson-1893.jpg,3,Japonism,1,0,1,-1.937423,2.9583607
