split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2,pca_denoised_cluster,final_cluster,pca_umap_dim1,pca_umap_dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_plum-blossoms-and-cranes.jpg,3,Japonism,7,3,7,0.45080924,0.14911826,0,0,2.2085695,-1.0147005
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_rooster-and-hen-with-hydrangeas.jpg,3,Japonism,2,7,2,-0.92899793,0.07271957,0,0,1.048084,1.1273371
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_rousho-hakkeizu.jpg,3,Japonism,3,4,3,3.262602,-0.68923223,5,5,5.7517357,-0.39772278
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_shuto-gunjakuzu.jpg,3,Japonism,2,2,2,-0.9018973,0.49150026,0,0,1.0516897,0.79603285
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_tiger-1755.jpg,3,Japonism,3,4,3,2.6579826,-1.3696508,5,5,3.6347008,0.97063655
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-jakuchu_touka-shoukinzu.jpg,3,Japonism,2,2,2,-0.27713183,0.5982766,0,0,0.9586917,0.431082
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_before-the-storm-1920.jpg,3,Japonism,0,2,0,-2.9662807,2.0834682,3,3,0.22667155,3.7483697
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_evening-scene-at-ishiyama-temple-1917.jpg,3,Japonism,0,5,0,-3.39621,2.3870974,3,3,0.22482833,4.341305
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/ito-shinsui_morning-at-kambayashi-1948.jpg,3,Japonism,3,4,3,4.7544317,0.86464053,2,2,7.605455,2.7021976
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-mcneill-whistler_milly-finch.jpg,3,Japonism,2,2,2,-0.58058196,0.29349324,0,0,0.8346045,1.294807
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-mcneill-whistler_whistler-in-his-studio.jpg,3,Japonism,7,3,7,0.41616297,-0.3910644,0,0,2.7193584,-1.4563813
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/james-tissot_young-ladies-looking-at-japanese-objects-1.jpg,3,Japonism,5,1,5,2.6429741,-0.5066513,7,7,4.384759,0.9633039
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_a-hand-puppet.jpg,3,Japonism,1,0,1,-1.8320584,1.9857886,3,3,0.16776372,3.083544
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_a-woman-makes-a-cursing-ritual-ceremony.jpg,3,Japonism,1,0,1,-1.2730082,3.3539746,4,4,-1.636262,2.9278085
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_asakusa-honganji-temple-in-th-eastern-capital.jpg,3,Japonism,7,3,7,2.3994637,1.7210541,6,6,6.7384653,2.6671247
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_big-beak-and-mirabilis.jpg,3,Japonism,0,0,0,-3.1148028,2.0094347,3,3,-0.061390653,3.628612
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_canary-and-peony.jpg,3,Japonism,6,5,6,-0.772716,4.112638,7,7,-2.3853078,2.121529
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cherry-blossoms-and-warbler.jpg,3,Japonism,6,0,6,-1.1488546,3.5850534,7,7,-1.6645277,2.848454
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cranes-from-quick-lessons-in-simplified-drawing.jpg,3,Japonism,1,0,1,-1.3409377,1.7506385,4,4,-0.5075248,1.7265314
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_crossbill-and-thistle.jpg,3,Japonism,0,5,0,-3.1782017,1.9986466,3,3,0.105278194,4.1219683
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_cuckoo-and-azaleas.jpg,3,Japonism,0,0,0,-3.146124,2.0077004,3,3,-0.22645384,3.8306437
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_dragon-ascending-mount-fuji.jpg,3,Japonism,6,5,6,-0.7531315,3.529718,6,6,-1.2209392,1.8776947
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_drawing-of-a-tengu.jpg,3,Japonism,7,2,7,0.20698133,2.0402062,4,4,-0.29794103,-0.26510715
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_drawing-of-man-resting-on-axe-and-carrying-part-of-tree-trunk-on-his-back.jpg,3,Japonism,1,0,1,-1.3122233,2.2114096,4,4,-0.7054193,1.2323983
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_falcon-in-flight.jpg,3,Japonism,6,5,6,-0.4474745,3.4642425,4,4,-1.2430336,1.4823179
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_femenine-wave.jpg,3,Japonism,5,3,5,1.601536,0.8502134,7,7,1.8285156,-0.46836257
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_flowers-and-water-lilies-in-the-mangwe-tome.jpg,3,Japonism,7,2,7,0.32693884,1.3338449,4,4,-0.32083884,-1.2360342
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_gale-to-asajigahara.jpg,3,Japonism,7,2,7,-0.49432725,1.9513688,0,0,-0.6884715,-0.08522377
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_hibiscus-and-sparrow-1.jpg,3,Japonism,0,5,0,-3.2180555,2.2821453,3,3,0.22098605,3.8496726
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_hibiscus-and-sparrow.jpg,3,Japonism,1,5,1,-1.2667211,2.4858692,6,6,-0.3235608,2.2870858
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_irises-and-grasshopper.jpg,3,Japonism,1,0,1,-0.8322632,3.2433662,4,4,-0.9280205,2.375156
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_minister-toru.jpg,3,Japonism,1,5,1,-1.2362763,3.3261597,5,5,-1.8422151,2.9871516
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_phoenix.jpg,3,Japonism,3,1,3,2.4305272,-0.51063955,5,5,4.9299784,0.45897177
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_porcelain-pot-with-open-fan.jpg,3,Japonism,1,0,1,-1.5856936,1.822752,4,4,-0.38890785,2.066493
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_round-dish-with-scalloped-edge.jpg,3,Japonism,3,3,3,3.0503697,0.09136434,5,5,4.2698092,-1.2423828
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_sawyers-cutting-a-log.jpg,3,Japonism,4,6,4,1.2432038,2.8273184,6,6,1.2981164,2.6918988
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_shichiri-beach-in-sagami-province.jpg,3,Japonism,1,5,1,-0.45194885,3.211373,4,4,-0.77482045,2.178016
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_sparrow-and-magnolia.jpg,3,Japonism,6,0,6,-0.9084564,3.3767524,4,4,-1.2034525,2.049435
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_tanuki.jpg,3,Japonism,1,0,1,-1.4735633,1.749215,4,4,-0.38442072,1.7604192
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_tengu.jpg,3,Japonism,7,2,7,0.36195594,2.5259905,4,4,-0.43729657,-0.186837
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_the-festival-of-lanterns-on-temma-bridge-1834.jpg,3,Japonism,6,5,6,-0.97326124,3.9387372,1,1,-2.341178,2.953706
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_the-fuji-reflects-in-lake-kawaguchi-seen-from-the-misaka-pass-in-the-kai-province.jpg,3,Japonism,7,2,7,0.26502463,1.853439,7,7,0.079559155,-1.7771498
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_title-page-is-decorated-with-a-lot-of-flowers.jpg,3,Japonism,1,2,1,-1.1692468,2.008201,4,4,-1.218751,0.41946492
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_waterfall-yoshino-in-yamato-province-where-yoshitne-washed-his-horse.jpg,3,Japonism,0,0,0,-3.0674617,2.1159964,3,3,0.10713973,3.746785
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,3,Japonism,2,2,2,-0.52011305,0.92208594,4,4,0.5237225,0.5650674
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_a-couple-1827.jpg,3,Japonism,1,0,1,-1.263464,2.2207816,4,4,-0.5826003,2.1792877
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_beautiful-oiran-1840.jpg,3,Japonism,7,2,7,-0.59580773,1.4368507,7,7,-0.025756579,0.06819046
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_butterfly-and-gourd.jpg,3,Japonism,1,0,1,-1.6025836,2.7161489,4,4,-1.0526994,3.5537846
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_flower-arranging-1820.jpg,3,Japonism,1,0,1,-1.6614833,2.6896422,4,4,-1.1634088,3.3235729
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_returning-sails-at-shiba-bay-1847.jpg,3,Japonism,6,0,6,-0.86223483,3.4335089,4,4,-1.0996419,2.2999408
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_the-courtesan-tamagawa-of-the-maruebiya-house.jpg,3,Japonism,0,2,0,-3.0104353,1.9000573,3,3,0.12632605,3.5299058
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/keisai-eisen_unuma-pl-53-from-a-facsimile-edition-of-sixty-nine-stations-of-the-kiso-highway.jpg,3,Japonism,1,5,1,0.29034153,3.2162445,4,4,-0.9915125,2.6274064
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_courtesan-karakot.jpg,3,Japonism,7,2,7,0.22783384,1.4068515,7,7,-0.39073175,-1.0553659
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_rice-locust-red-dragonfly-pinks-chinese-bell-flowers-1788.jpg,3,Japonism,4,2,4,-0.17726757,-0.5095903,0,0,0.26187563,0.28989413
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/kitagawa-utamaro_the-hour-of-the-dragon.jpg,3,Japonism,1,0,1,-1.6828068,1.5010064,4,4,-0.0075307703,2.1821203
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_feeding-the-ducks-1895.jpg,3,Japonism,1,0,1,-1.3590027,1.7619381,4,4,-0.26582336,1.6967306
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_interior-of-a-tramway-passing-a-bridge-1891.jpg,3,Japonism,2,7,2,-0.5353688,0.50351447,0,0,0.96615946,1.3997551
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_picking-daisies-in-a-field-1890.jpg,3,Japonism,1,0,1,-1.7528217,3.2197015,4,4,-1.2425538,3.6046448
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_the-banjo-lesson-1893.jpg,3,Japonism,1,0,1,-1.937423,2.9583607,4,4,-1.2044878,3.6072884
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_the-child-s-bath-1893-1.jpg,3,Japonism,2,0,2,-1.377344,1.3590863,4,4,-0.03374011,1.8774543
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_the-horse-chestnut-1896.jpg,3,Japonism,7,3,7,0.1439893,-0.57319874,0,0,0.993038,-1.3097688
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/mary-cassatt_the-letter-1891.jpg,3,Japonism,4,3,4,0.3267338,-1.3506376,6,6,3.2680314,1.3636837
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pablo-picasso_summer-landscape-1902.jpg,3,Japonism,2,7,2,-0.99024576,0.7307233,0,0,1.1282084,1.0367517
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-gauguin_at-the-black-rocks-1889.jpg,3,Japonism,7,3,7,1.3451862,2.7998831,6,6,0.29145548,-1.3711122
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-gauguin_still-life-with-onions-beetroot-and-japanese-print-1889.jpg,3,Japonism,7,3,7,1.0562484,0.4596633,7,7,2.2407038,-0.85350734
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-jacoulet_la-cruche-mongolie.jpg,3,Japonism,0,5,0,-3.073953,1.9063029,3,3,0.3077833,3.302498
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-jacoulet_la-geisha-kiyoka-tokyo-1953.jpg,3,Japonism,0,5,0,-3.030486,2.513908,3,3,-0.35742545,4.2939115
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-jacoulet_la-tresseuse-de-paniers-remoue-yap-1948.jpg,3,Japonism,0,5,0,-3.1669157,2.2135355,3,3,-0.43634564,4.2240796
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-jacoulet_le-billet-doux-mongole-1955.jpg,3,Japonism,0,0,0,-2.7971363,2.1820004,3,3,-0.45063287,3.9188256
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-jacoulet_sous-les-bananiers-tomil-yap-1948.jpg,3,Japonism,0,5,0,-3.3408508,2.1063318,3,3,0.12234794,4.337999
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/paul-serusier_the-ile-de-la-douane-the-mouthe-of-the-trieux-river-1892.jpg,3,Japonism,2,7,2,1.4580284,-1.2696071,7,7,3.7904425,1.1273911
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_poster-advertising-france-champagne-1891.jpg,3,Japonism,0,0,0,-3.2487173,1.9771866,3,3,-0.3176202,3.9072824
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_sitting-woman-with-a-cat-1898.jpg,3,Japonism,1,0,1,-2.448368,2.961539,4,4,-0.7809799,4.1221104
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_snowballs-1891.jpg,3,Japonism,2,7,2,-1.3515215,0.7964982,0,0,0.8591355,1.751219
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_the-white-cat-1894.jpg,3,Japonism,2,3,2,2.2798398,-1.1604016,5,5,4.689747,-0.486977
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_two-poodles-1891.jpg,3,Japonism,6,1,6,-0.51315045,4.23269,5,5,-2.0630713,1.9402237
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/pierre-bonnard_young-girl-sitting-with-a-rabbit-1891.jpg,3,Japonism,5,1,5,1.1040956,-0.4857496,0,0,2.8679733,-1.7928307
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/raphael-kirchner_mikado-1900-5.jpg,3,Japonism,7,2,7,-0.500476,0.3402309,0,0,0.30562374,0.302695
train,/content/bostongene_project/image_classification_project/data/processed/train/Japonism/raphael-kirchner_mikado-1900.jpg,3,Japonism,3,4,3,4.4489017,-1.6605502,5,5,7.1455054,-0.46358833
